geneID	orthoID	fullName	ncbiID	supertaxon	Variable 1	Variable 2	%Spec
OG_1739	encin_5517_1:Eint_081840	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.999953599	0	0.909090909
OG_1758	annca_339:H312_01719	Anncaliia algerae PRA339	1288291	Microsporidia	0.41800524695	0	0.909090909
OG_1758	entbi_4241_1:EBI_26445	Enterocytozoon bieneusi	31281	Microsporidia	0.89303357446	0	0.909090909
OG_1758	enccu_2934_1:ECU04_1540	Encephalitozoon cuniculi	6035	Microsporidia	0.99842932	0	0.909090909
OG_1758	vitco_50505:VICG_00851	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99916054054	0	0.909090909
OG_1758	vavcu_5255_1:VCUG_00881	Vavraia culicis	103449	Microsporidia	0.94583594389	0	0.909090909
OG_1758	nosce_4242_1:NCER_101917	Nosema ceranae	40302	Microsporidia	0.9992915332	0	0.909090909
OG_1758	edhae_4124_1:EDEG_00373	Edhazardia aedis	70536	Microsporidia	0.99898539559	0	0.909090909
OG_1758	nempa_5256_1:NEPG_01522	Nematocida parisii	586133	Microsporidia	0.99830506564	0	0.909090909
OG_1758	encin_5517_1:Eint_041550	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.99904504306	0	0.909090909
OG_1758	enche_5516_1:EHEL_041510	Encephalitozoon hellem	27973	Microsporidia	0.99923755783	0	0.909090909
OG_1793	entbi_4241_1:EBI_21709	Enterocytozoon bieneusi	31281	Microsporidia	0.962184874	0	0.909090909
OG_1793	nempa_5256_1:NEPG_01810	Nematocida parisii	586133	Microsporidia	0.73722504469	0	0.909090909
OG_1793	annca_339:H312_02217	Anncaliia algerae PRA339	1288291	Microsporidia	0.73435897369	0	0.909090909
OG_1793	antlo_2712:876	Antonospora locustae	278021	Microsporidia	0	0	0.909090909
OG_1793	vavcu_5255_1:VCUG_01132	Vavraia culicis	103449	Microsporidia	0.76524889669	0	0.909090909
OG_1793	encin_5517_1:Eint_030850	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.961206895	0	0.909090909
OG_1793	enccu_2934_1:ECU03_0960	Encephalitozoon cuniculi	6035	Microsporidia	0	0	0.909090909
OG_1793	nosce_4242_1:NCER_101514	Nosema ceranae	40302	Microsporidia	0.76493055469	0	0.909090909
OG_1793	enche_5516_1:EHEL_030860	Encephalitozoon hellem	27973	Microsporidia	0	0	0.909090909
OG_1793	vitco_50505:VICG_01308	Vittaforma corneae ATCC 50505	993615	Microsporidia	0	0	0.909090909
OG_1806	entbi_4241_1:EBI_21781	Enterocytozoon bieneusi	31281	Microsporidia	0.99658668792	0	0.909090909
OG_1806	enche_5516_1:EHEL_010240	Encephalitozoon hellem	27973	Microsporidia	0.999749374	0	0.909090909
OG_1806	encin_5517_1:Eint_010250	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.999749374	0	0.909090909
OG_1806	nosce_4242_1:NCER_101468	Nosema ceranae	40302	Microsporidia	0.999774436	0	0.909090909
OG_1806	nempa_5256_1:NEPG_01262	Nematocida parisii	586133	Microsporidia	0.982978939	0	0.909090909
OG_1806	edhae_4124_1:EDEG_03641	Edhazardia aedis	70536	Microsporidia	0.99903104689	0	0.909090909
OG_1806	annca_339:H312_02484	Anncaliia algerae PRA339	1288291	Microsporidia	0.99902697291	0	0.909090909
OG_1806	enccu_2934_1:ECU01_0390	Encephalitozoon cuniculi	6035	Microsporidia	0.999006847	0	0.909090909
OG_1806	antlo_2712:1537	Antonospora locustae	278021	Microsporidia	0.99193128064	0	0.909090909
OG_1806	vavcu_5255_1:VCUG_01424	Vavraia culicis	103449	Microsporidia	0.99691933	0	0.909090909
OG_1886	edhae_4124_1:EDEG_02145	Edhazardia aedis	70536	Microsporidia	0.99893938423	0	0.727272727
OG_1886	nempa_5256_1:NEPG_01728	Nematocida parisii	586133	Microsporidia	0.99658792244	0	0.727272727
OG_1886	annca_339:H312_00081	Anncaliia algerae PRA339	1288291	Microsporidia	0.998863636	0	0.727272727
OG_1886	enche_5516_1:EHEL_091590	Encephalitozoon hellem	27973	Microsporidia	1	0	0.727272727
OG_1886	encin_5517_1:Eint_091590	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	1	0	0.727272727
OG_1886	vitco_50505:VICG_01872	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.995245306	0	0.727272727
OG_1886	enccu_2934_1:ECU09_1580	Encephalitozoon cuniculi	6035	Microsporidia	0.99945883	0	0.727272727
OG_1886	nosce_4242_1:NCER_102305	Nosema ceranae	40302	Microsporidia	0.99842399616	0	0.727272727
OG_1987	enche_5516_1:EHEL_031190	Encephalitozoon hellem	27973	Microsporidia	0	0	0.818181818
OG_1987	nempa_5256_1:NEPG_00299	Nematocida parisii	586133	Microsporidia	0.996138157	0	0.818181818
OG_1987	encin_5517_1:Eint_031170	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0	0	0.818181818
OG_1987	annca_339:H312_01261	Anncaliia algerae PRA339	1288291	Microsporidia	0.99675175025	0	0.818181818
OG_1987	enccu_2934_1:ECU03_1280	Encephalitozoon cuniculi	6035	Microsporidia	0.990202702	0	0.818181818
OG_1987	vavcu_5255_1:VCUG_00768	Vavraia culicis	103449	Microsporidia	0.998639926	0	0.818181818
OG_1987	antlo_2712:178	Antonospora locustae	278021	Microsporidia	0.99282376447	0	0.818181818
OG_1987	nosce_4242_1:NCER_101206	Nosema ceranae	40302	Microsporidia	0.99308751798	0	0.818181818
OG_1987	edhae_4124_1:EDEG_02233	Edhazardia aedis	70536	Microsporidia	0.99525278953	0	0.818181818
OG_2013	nosce_4242_1:NCER_101200	Nosema ceranae	40302	Microsporidia	0.99954979204	0	0.818181818
OG_2013	annca_339:H312_01741	Anncaliia algerae PRA339	1288291	Microsporidia	0.959999998	0	0.818181818
OG_2013	enccu_2934_1:ECU03_1120	Encephalitozoon cuniculi	6035	Microsporidia	0.99467163525	0	0.818181818
OG_2013	enche_5516_1:EHEL_031040	Encephalitozoon hellem	27973	Microsporidia	0.99954588802	0	0.818181818
OG_2013	vitco_50505:VICG_01388	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99941559133	0	0.818181818
OG_2013	edhae_4124_1:EDEG_03339	Edhazardia aedis	70536	Microsporidia	0.99874499521	0	0.818181818
OG_2013	vavcu_5255_1:VCUG_00740	Vavraia culicis	103449	Microsporidia	0.99814466554	0	0.818181818
OG_2013	encin_5517_1:Eint_031020	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	1	0	0.818181818
OG_2013	nempa_5256_1:NEPG_01191	Nematocida parisii	586133	Microsporidia	0.99840664111	0	0.818181818
OG_2015	antlo_2712:591	Antonospora locustae	278021	Microsporidia	0.99724564729	0	0.818181818
OG_2015	entbi_4241_1:EBI_26467	Enterocytozoon bieneusi	31281	Microsporidia	0.997312591	0	0.818181818
OG_2015	enche_5516_1:EHEL_081210	Encephalitozoon hellem	27973	Microsporidia	1	0	0.818181818
OG_2015	encin_5517_1:Eint_081220	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.99772727	0	0.818181818
OG_2015	annca_339:H312_01743	Anncaliia algerae PRA339	1288291	Microsporidia	0.99855093509	0	0.818181818
OG_2015	edhae_4124_1:EDEG_03416	Edhazardia aedis	70536	Microsporidia	0.99259366873	0	0.818181818
OG_2015	nempa_5256_1:NEPG_01616	Nematocida parisii	586133	Microsporidia	0.9940294	0	0.818181818
OG_2015	vitco_50505:VICG_00922	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99574055779	0	0.818181818
OG_2015	enccu_2934_1:ECU08_1220	Encephalitozoon cuniculi	6035	Microsporidia	0.98023583362	0	0.818181818
OG_2144	annca_339:H312_00248	Anncaliia algerae PRA339	1288291	Microsporidia	0.99934346128	0	0.727272727
OG_2144	enccu_2934_1:ECU01_0640	Encephalitozoon cuniculi	6035	Microsporidia	0.99974960241	0	0.727272727
OG_2144	nempa_5256_1:NEPG_02121	Nematocida parisii	586133	Microsporidia	0.99971855461	0	0.727272727
OG_2144	enche_5516_1:EHEL_010510	Encephalitozoon hellem	27973	Microsporidia	0.99971182158	0	0.727272727
OG_2144	nosce_4242_1:NCER_100271	Nosema ceranae	40302	Microsporidia	0.99853312924	0	0.727272727
OG_2144	vavcu_5255_1:VCUG_00160	Vavraia culicis	103449	Microsporidia	0.98864155681	0	0.727272727
OG_2144	edhae_4124_1:EDEG_02048	Edhazardia aedis	70536	Microsporidia	0.9982279243	0	0.727272727
OG_2144	encin_5517_1:Eint_010520	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.99987100666	0	0.727272727
OG_2159	vavcu_5255_1:VCUG_02718	Vavraia culicis	103449	Microsporidia	0.32926253309	0	0.727272727
OG_2159	edhae_4124_1:EDEG_01746	Edhazardia aedis	70536	Microsporidia	0.996814159	0	0.727272727
OG_2159	nempa_5256_1:NEPG_02212	Nematocida parisii	586133	Microsporidia	0.995890411	0	0.727272727
OG_2159	annca_339:H312_00878	Anncaliia algerae PRA339	1288291	Microsporidia	0.996987952	0	0.727272727
OG_2159	enccu_2934_1:ECU07_1560	Encephalitozoon cuniculi	6035	Microsporidia	0.999044587	0	0.727272727
OG_2159	enche_5516_1:EHEL_071540	Encephalitozoon hellem	27973	Microsporidia	0.9469279301	0	0.727272727
OG_2159	antlo_2712:1620	Antonospora locustae	278021	Microsporidia	0.996674875	0	0.727272727
OG_2159	entbi_4241_1:EBI_26063	Enterocytozoon bieneusi	31281	Microsporidia	0.01771547386	0	0.727272727
OG_2202	annca_339:H312_02026	Anncaliia algerae PRA339	1288291	Microsporidia	0.9843840296	0	0.727272727
OG_2202	edhae_4124_1:EDEG_00749	Edhazardia aedis	70536	Microsporidia	0.642061379	0	0.727272727
OG_2202	encin_5517_1:Eint_091000	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	1	0	0.727272727
OG_2202	enccu_2934_1:ECU09_1020	Encephalitozoon cuniculi	6035	Microsporidia	0.998828125	0	0.727272727
OG_2202	vitco_50505:VICG_00358	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.998532919	0	0.727272727
OG_2202	enche_5516_1:EHEL_091010	Encephalitozoon hellem	27973	Microsporidia	1	0	0.727272727
OG_2202	vavcu_5255_1:VCUG_00327	Vavraia culicis	103449	Microsporidia	0.991236412	0	0.727272727
OG_2202	nempa_5256_1:NEPG_01934	Nematocida parisii	586133	Microsporidia	0.954920506	0	0.727272727
OG_2250	enche_5516_1:EHEL_070910	Encephalitozoon hellem	27973	Microsporidia	0.984669493	0	0.727272727
OG_2250	annca_339:H312_03569	Anncaliia algerae PRA339	1288291	Microsporidia	0.999666574	0	0.727272727
OG_2250	vavcu_5255_1:VCUG_01507	Vavraia culicis	103449	Microsporidia	0.99890791384	0	0.727272727
OG_2250	edhae_4124_1:EDEG_03027	Edhazardia aedis	70536	Microsporidia	0.98698843315	0	0.727272727
OG_2250	enccu_2934_1:ECU07_0930	Encephalitozoon cuniculi	6035	Microsporidia	0.9971879137	0	0.727272727
OG_2250	nempa_5256_1:NEPG_00605	Nematocida parisii	586133	Microsporidia	0.998587474	0	0.727272727
OG_2250	entbi_4241_1:EBI_24203	Enterocytozoon bieneusi	31281	Microsporidia	0.99824731164	0	0.727272727
OG_2250	vitco_50505:VICG_00346	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99882900145	0	0.727272727
OG_2264	nempa_5256_1:NEPG_00340	Nematocida parisii	586133	Microsporidia	0.99720851716	0	0.727272727
OG_2264	edhae_4124_1:EDEG_01728	Edhazardia aedis	70536	Microsporidia	0.99879807955	0	0.727272727
OG_2264	antlo_2712:65	Antonospora locustae	278021	Microsporidia	0.99667423754	0	0.727272727
OG_2264	nosce_4242_1:NCER_101728	Nosema ceranae	40302	Microsporidia	0.99975230642	0	0.727272727
OG_2264	encin_5517_1:Eint_020270	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.99881124142	0	0.727272727
OG_2264	vitco_50505:VICG_00713	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99924755248	0	0.727272727
OG_2264	enche_5516_1:EHEL_020280	Encephalitozoon hellem	27973	Microsporidia	0.99946985011	0	0.727272727
OG_2264	enccu_2934_1:ECU02_0350	Encephalitozoon cuniculi	6035	Microsporidia	0.99768886462	0	0.727272727
OG_2280	vavcu_5255_1:VCUG_01073	Vavraia culicis	103449	Microsporidia	0.990383644	0	0.727272727
OG_2280	enche_5516_1:EHEL_080650	Encephalitozoon hellem	27973	Microsporidia	0.995181832	0	0.727272727
OG_2280	edhae_4124_1:EDEG_02052	Edhazardia aedis	70536	Microsporidia	0.990383644	0	0.727272727
OG_2280	nosce_4242_1:NCER_100715	Nosema ceranae	40302	Microsporidia	0.993837616	0	0.727272727
OG_2280	vitco_50505:VICG_01530	Vittaforma corneae ATCC 50505	993615	Microsporidia	0	0	0.727272727
OG_2280	encin_5517_1:Eint_080640	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.907066771	0	0.727272727
OG_2280	enccu_2934_1:ECU08_0690	Encephalitozoon cuniculi	6035	Microsporidia	0.997890922	0	0.727272727
OG_2280	nempa_5256_1:NEPG_01311	Nematocida parisii	586133	Microsporidia	0.997890922	0	0.727272727
OG_2354	encin_5517_1:Eint_040750	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	1	0	0.636363636
OG_2354	enche_5516_1:EHEL_040710	Encephalitozoon hellem	27973	Microsporidia	1	0	0.636363636
OG_2354	entbi_4241_1:EBI_26410	Enterocytozoon bieneusi	31281	Microsporidia	0.99680265358	0	0.636363636
OG_2354	enccu_2934_1:ECU04_0800	Encephalitozoon cuniculi	6035	Microsporidia	0.06363076832	0	0.636363636
OG_2354	vitco_50505:VICG_01732	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.99647813845	0	0.636363636
OG_2354	nempa_5256_1:NEPG_02012	Nematocida parisii	586133	Microsporidia	0.99077127461	0	0.636363636
OG_2354	nosce_4242_1:NCER_101900	Nosema ceranae	40302	Microsporidia	0.998421052	0	0.636363636
OG_2414	enccu_2934_1:ECU05_0550	Encephalitozoon cuniculi	6035	Microsporidia	0	0	0.636363636
OG_2414	enche_5516_1:EHEL_050630	Encephalitozoon hellem	27973	Microsporidia	0.00037035988	0	0.636363636
OG_2414	encin_5517_1:Eint_050560	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0	0	0.636363636
OG_2414	vitco_50505:VICG_00633	Vittaforma corneae ATCC 50505	993615	Microsporidia	0	0	0.636363636
OG_2414	antlo_2712:369	Antonospora locustae	278021	Microsporidia	0.99599765941	0	0.636363636
OG_2414	nosce_4242_1:NCER_100293	Nosema ceranae	40302	Microsporidia	0	0	0.636363636
OG_2414	nempa_5256_1:NEPG_02041	Nematocida parisii	586133	Microsporidia	0.95522645779	0	0.636363636
OG_2418	edhae_4124_1:EDEG_02204	Edhazardia aedis	70536	Microsporidia	0.951190474	0	0.636363636
OG_2418	enche_5516_1:EHEL_010550	Encephalitozoon hellem	27973	Microsporidia	0.956382979	0	0.636363636
OG_2418	nempa_5256_1:NEPG_02099	Nematocida parisii	586133	Microsporidia	0.951190474	0	0.636363636
OG_2418	nosce_4242_1:NCER_100935	Nosema ceranae	40302	Microsporidia	0.961320754	0	0.636363636
OG_2418	enccu_2934_1:ECU01_0690	Encephalitozoon cuniculi	6035	Microsporidia	0	0	0.636363636
OG_2418	vitco_50505:VICG_01235	Vittaforma corneae ATCC 50505	993615	Microsporidia	0.915887851	0	0.636363636
OG_2418	encin_5517_1:Eint_010570	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0	0	0.636363636
OG_2510	enche_5516_1:EHEL_070440	Encephalitozoon hellem	27973	Microsporidia	1	0	0.545454545
OG_2510	enccu_2934_1:ECU07_0470	Encephalitozoon cuniculi	6035	Microsporidia	0.9994577	0	0.545454545
OG_2510	nempa_5256_1:NEPG_00973	Nematocida parisii	586133	Microsporidia	0.999900001	0	0.545454545
OG_2510	annca_339:H312_01680	Anncaliia algerae PRA339	1288291	Microsporidia	0.999900001	0	0.545454545
OG_2510	edhae_4124_1:EDEG_01808	Edhazardia aedis	70536	Microsporidia	0.999980953	0	0.545454545
OG_2510	vavcu_5255_1:VCUG_01160	Vavraia culicis	103449	Microsporidia	0.998956693	0	0.545454545
OG_3062	annca_339:H312_00141	Anncaliia algerae PRA339	1288291	Microsporidia	0.94337229409	0	0.272727273
OG_3062	enche_5516_1:EHEL_030630	Encephalitozoon hellem	27973	Microsporidia	0	0	0.272727273
OG_3062	antlo_2712:2430	Antonospora locustae	278021	Microsporidia	0.950985379	0	0.272727273
OG_3189	enccu_2934_1:ECU08_0750	Encephalitozoon cuniculi	6035	Microsporidia	0.929952829	0	0.272727273
OG_3189	enche_5516_1:EHEL_080710	Encephalitozoon hellem	27973	Microsporidia	0.926119402	0	0.272727273
OG_3189	encin_5517_1:Eint_080700	Encephalitozoon intestinalis ATCC 50506	876142	Microsporidia	0.598019801	0	0.272727273
